num_ranks,space_order,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss,haloupdate0
2,2,256,512,512,512,1,12.03,1.49,76.9,3.21,0.4992689999999999
2,2,256,512,512,512,2,12.08,1.49,76.59,3.2,0.5408629999999998
2,2,256,512,512,512,3,12.05,1.49,76.78,3.2,0.408551
2,4,256,512,512,512,1,12.8,1.91,93.36,3.02,0.9249640000000001
2,4,256,512,512,512,2,12.81,1.91,93.28,3.01,0.9360780000000002
2,4,256,512,512,512,3,13.25,1.91,90.19,2.91,0.955366
2,8,256,512,512,512,1,14.97,2.72,115.87,2.58,2.0087579999999994
2,8,256,512,512,512,2,15.02,2.72,115.49,2.57,2.036128999999998
2,8,256,512,512,512,3,14.95,2.72,116.03,2.58,2.031342
