num_ranks,space_order,time_tile_size,wf_x_width,wf_y_width,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss,haloupdate0
2,4,32,16,16,256,512,512,512,1,12.37,3.38,78.08,2.79,0.811229
2,4,32,16,16,256,512,512,512,2,12.29,3.38,78.59,2.81,0.74349
2,4,32,16,16,256,512,512,512,3,12.4,3.38,77.89,2.79,0.838535
2,4,32,16,32,256,512,512,512,1,7.1,3.38,136.04,4.86,0.79683
2,4,32,16,32,256,512,512,512,2,7.07,3.38,136.61,4.88,0.8062819999999999
2,4,32,16,32,256,512,512,512,3,7.07,3.38,136.61,4.88,0.8011900000000001
2,4,32,16,64,256,512,512,512,1,6.72,3.38,143.73,5.14,0.7923370000000001
2,4,32,16,64,256,512,512,512,2,6.67,3.38,144.81,5.18,0.804419
2,4,32,16,64,256,512,512,512,3,7.09,3.38,136.23,4.87,1.1701039999999998
2,4,32,16,96,256,512,512,512,1,6.59,3.38,146.57,5.24,0.792847
2,4,32,16,96,256,512,512,512,2,6.52,3.38,148.14,5.3,0.853945
2,4,32,16,96,256,512,512,512,3,6.64,3.38,145.46,5.2,0.801614
2,4,32,16,128,256,512,512,512,1,6.3,3.38,153.31,5.48,0.724412
2,4,32,16,128,256,512,512,512,2,6.3,3.38,153.31,5.48,0.7451339999999999
2,4,32,16,128,256,512,512,512,3,6.31,3.38,153.07,5.47,0.891062
2,4,32,16,196,256,512,512,512,1,5.85,3.38,165.1,5.9,0.7424319999999999
2,4,32,16,196,256,512,512,512,2,5.84,3.38,165.39,5.91,0.7742799999999999
2,4,32,16,196,256,512,512,512,3,5.83,3.38,165.67,5.92,0.7214379999999999
2,4,32,16,256,256,512,512,512,1,5.99,3.38,161.25,5.76,0.792696
2,4,32,16,256,256,512,512,512,2,6.02,3.38,160.44,5.73,0.76831
2,4,32,16,256,256,512,512,512,3,5.96,3.38,162.06,5.79,0.803515
2,4,32,32,16,256,512,512,512,1,6.97,3.38,138.57,4.95,0.9065000000000001
2,4,32,32,16,256,512,512,512,2,6.95,3.38,138.97,4.97,0.7982940000000001
2,4,32,32,16,256,512,512,512,3,6.98,3.38,138.38,4.95,0.803842
2,4,32,32,32,256,512,512,512,1,6.27,3.38,154.04,5.51,0.803699
2,4,32,32,32,256,512,512,512,2,6.32,3.38,152.83,5.46,0.8057030000000001
2,4,32,32,32,256,512,512,512,3,6.31,3.38,153.07,5.47,0.7653099999999999
2,4,32,32,64,256,512,512,512,1,6.23,3.38,155.03,5.54,0.799339
2,4,32,32,64,256,512,512,512,2,5.98,3.38,161.52,5.77,0.802886
2,4,32,32,64,256,512,512,512,3,5.95,3.38,162.33,5.8,0.797087
2,4,32,32,96,256,512,512,512,1,5.55,3.38,174.03,6.22,0.794423
2,4,32,32,96,256,512,512,512,2,5.55,3.38,174.03,6.22,0.8004439999999998
2,4,32,32,96,256,512,512,512,3,5.55,3.38,174.03,6.22,0.7960100000000001
2,4,32,32,128,256,512,512,512,1,5.79,3.38,166.82,5.96,0.793605
2,4,32,32,128,256,512,512,512,2,5.68,3.38,170.05,6.08,0.728142
2,4,32,32,128,256,512,512,512,3,5.71,3.38,169.15,6.05,0.7999660000000001
2,4,32,32,196,256,512,512,512,1,6.38,3.38,151.39,5.41,0.7898360000000001
2,4,32,32,196,256,512,512,512,2,6.39,3.38,151.15,5.4,0.7961679999999999
2,4,32,32,196,256,512,512,512,3,6.4,3.38,150.92,5.39,0.9232659999999999
2,4,32,32,256,256,512,512,512,1,6.45,3.38,149.75,5.35,0.7958620000000001
2,4,32,32,256,256,512,512,512,2,6.44,3.38,149.98,5.36,0.870299
2,4,32,32,256,256,512,512,512,3,6.45,3.38,149.75,5.35,0.876369
2,4,32,64,16,256,512,512,512,1,6.42,3.38,150.45,5.38,0.84867
2,4,32,64,16,256,512,512,512,2,6.43,3.38,150.21,5.37,0.879688
2,4,32,64,16,256,512,512,512,3,6.45,3.38,149.75,5.35,0.900766
