num_ranks,space_order,time_tile_size,wf_x_width,wf_y_width,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss,haloupdate0
2,8,16,16,16,256,512,512,512,1,21.95,5.39,72.29,1.58,1.3745509999999999
2,8,16,16,16,256,512,512,512,2,21.98,5.39,72.19,1.57,1.6560479999999997
2,8,16,16,16,256,512,512,512,3,21.96,5.39,72.26,1.58,1.6627960000000002
2,8,16,16,32,256,512,512,512,1,12.66,5.39,125.34,2.73,1.55377
2,8,16,16,32,256,512,512,512,2,12.69,5.39,125.04,2.72,1.3817350000000002
2,8,16,16,32,256,512,512,512,3,12.72,5.39,124.75,2.72,1.419864
2,8,16,16,64,256,512,512,512,1,12.2,5.39,130.06,2.83,1.464015
2,8,16,16,64,256,512,512,512,2,12.13,5.39,130.81,2.85,1.533937
2,8,16,16,64,256,512,512,512,3,12.23,5.39,129.75,2.83,1.5571369999999998
2,8,16,16,96,256,512,512,512,1,12.01,5.39,132.12,2.88,1.514307
2,8,16,16,96,256,512,512,512,2,12.02,5.39,132.01,2.87,1.4565000000000001
2,8,16,16,96,256,512,512,512,3,12.01,5.39,132.12,2.88,1.461519
2,8,16,16,128,256,512,512,512,1,11.49,5.39,138.1,3.01,1.5439420000000004
2,8,16,16,128,256,512,512,512,2,11.54,5.39,137.5,2.99,1.5605989999999998
2,8,16,16,128,256,512,512,512,3,11.49,5.39,138.1,3.01,1.4845329999999997
2,8,16,16,196,256,512,512,512,1,10.61,5.39,149.55,3.26,1.4703249999999997
2,8,16,16,196,256,512,512,512,2,10.59,5.39,149.84,3.26,1.4874960000000002
2,8,16,16,196,256,512,512,512,3,10.61,5.39,149.55,3.26,1.536956
2,8,16,16,256,256,512,512,512,1,10.79,5.39,147.06,3.2,1.6164900000000004
2,8,16,16,256,256,512,512,512,2,10.87,5.39,145.98,3.18,1.5431800000000002
2,8,16,16,256,256,512,512,512,3,10.86,5.39,146.11,3.18,1.5448819999999999
2,8,16,32,16,256,512,512,512,1,12.41,5.39,127.86,2.78,1.619541
2,8,16,32,16,256,512,512,512,2,12.32,5.39,128.8,2.8,1.5505
2,8,16,32,16,256,512,512,512,3,12.47,5.39,127.25,2.77,1.539451
2,8,16,32,32,256,512,512,512,1,11.52,5.39,137.74,3.0,1.41592
2,8,16,32,32,256,512,512,512,2,11.53,5.39,137.62,3.0,1.4267920000000003
2,8,16,32,32,256,512,512,512,3,11.56,5.39,137.26,2.99,1.547143
2,8,16,32,64,256,512,512,512,1,10.87,5.39,145.98,3.18,1.5423120000000001
2,8,16,32,64,256,512,512,512,2,10.96,5.39,144.78,3.15,1.5487300000000002
2,8,16,32,64,256,512,512,512,3,10.95,5.39,144.91,3.16,1.547612
2,8,16,32,96,256,512,512,512,1,10.01,5.39,158.52,3.45,1.545824
2,8,16,32,96,256,512,512,512,2,10.01,5.39,158.52,3.45,1.540078
2,8,16,32,96,256,512,512,512,3,10.0,5.39,158.68,3.45,1.5308329999999999
2,8,16,32,128,256,512,512,512,1,10.25,5.39,154.81,3.37,1.277797
2,8,16,32,128,256,512,512,512,2,10.45,5.39,151.84,3.31,1.5341310000000001
2,8,16,32,128,256,512,512,512,3,10.11,5.39,156.95,3.42,1.549564
2,8,16,32,196,256,512,512,512,1,10.14,5.39,156.49,3.41,1.2756649999999998
2,8,16,32,196,256,512,512,512,2,10.18,5.39,155.87,3.39,1.6580450000000002
2,8,16,32,196,256,512,512,512,3,10.17,5.39,156.02,3.4,1.648523
2,8,16,32,256,256,512,512,512,1,10.02,5.39,158.36,3.45,1.544157
2,8,16,32,256,256,512,512,512,2,10.02,5.39,158.36,3.45,1.384438
2,8,16,32,256,256,512,512,512,3,10.08,5.39,157.42,3.43,1.552886
2,8,16,64,16,256,512,512,512,1,11.72,5.39,135.39,2.95,1.5448499999999998
2,8,16,64,16,256,512,512,512,2,11.92,5.39,133.12,2.9,1.5407229999999998
2,8,16,64,16,256,512,512,512,3,11.74,5.39,135.16,2.94,1.542506
2,8,16,64,32,256,512,512,512,1,10.72,5.39,148.02,3.22,1.8111929999999994
2,8,16,64,32,256,512,512,512,2,10.51,5.39,150.98,3.29,1.5717539999999999
2,8,16,64,32,256,512,512,512,3,10.68,5.39,148.57,3.23,1.702232
2,8,16,64,64,256,512,512,512,1,9.9,5.39,160.28,3.49,1.5602929999999997
2,8,16,64,64,256,512,512,512,2,9.84,5.39,161.26,3.51,1.5904179999999999
2,8,16,64,64,256,512,512,512,3,9.96,5.39,159.31,3.47,1.5435320000000001
2,8,16,64,96,256,512,512,512,1,9.79,5.39,162.08,3.53,1.5348060000000001
2,8,16,64,96,256,512,512,512,2,9.95,5.39,159.47,3.47,1.5403200000000001
2,8,16,64,96,256,512,512,512,3,9.81,5.39,161.75,3.52,1.5402449999999999
2,8,16,64,128,256,512,512,512,1,9.66,5.39,164.26,3.58,1.3426049999999998
2,8,16,64,128,256,512,512,512,2,9.69,5.39,163.75,3.56,1.535272
2,8,16,64,128,256,512,512,512,3,9.71,5.39,163.42,3.56,1.545107
2,8,16,64,196,256,512,512,512,1,9.68,5.39,163.92,3.57,1.5404129999999996
2,8,16,64,196,256,512,512,512,2,9.67,5.39,164.09,3.57,1.5158419999999997
2,8,16,64,196,256,512,512,512,3,9.79,5.39,162.08,3.53,1.5345739999999997
2,8,16,64,256,256,512,512,512,1,9.66,5.39,164.26,3.58,1.5379059999999998
2,8,16,64,256,256,512,512,512,2,9.67,5.39,164.09,3.57,1.578113
2,8,16,64,256,256,512,512,512,3,9.69,5.39,163.75,3.56,1.5398539999999998
2,8,16,96,16,256,512,512,512,1,11.08,5.39,143.21,3.12,1.5588250000000001
2,8,16,96,16,256,512,512,512,2,11.18,5.39,141.93,3.09,1.5670210000000002
2,8,16,96,16,256,512,512,512,3,11.16,5.39,142.18,3.1,1.5775059999999999
2,8,16,96,32,256,512,512,512,1,9.8,5.39,161.92,3.52,1.550462
2,8,16,96,32,256,512,512,512,2,9.82,5.39,161.59,3.52,1.5362669999999998
