num_ranks,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss
2,200,300,200,200,1,0.71,3.27,95.13,3.4
2,200,300,200,200,2,0.71,3.27,95.13,3.4
2,200,300,200,200,3,0.72,3.27,93.81,3.35
2,200,300,300,200,1,1.04,3.29,97.41,3.48
2,200,300,300,200,2,1.04,3.29,97.41,3.48
2,200,300,300,200,3,1.03,3.29,98.36,3.52
2,200,400,200,200,1,0.86,3.29,104.71,3.74
2,200,400,200,200,2,0.86,3.29,104.71,3.74
2,200,400,200,200,3,0.86,3.29,104.71,3.74
2,200,400,300,200,1,1.26,3.31,107.2,3.83
2,200,400,300,200,2,1.25,3.31,108.06,3.86
2,200,400,300,200,3,1.26,3.31,107.2,3.83
