num_ranks,space_order,time_tile_size,wf_x_width,wf_y_width,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss,haloupdate0
4,2,4,128,16,256,256,256,256,1,0.53,2.64,178.98,8.14,0.073146
4,2,4,128,16,256,256,256,256,2,0.53,2.64,178.98,8.14,0.059412000000000006
4,2,4,128,32,256,256,256,256,1,0.52,2.64,182.42,8.3,0.066275
4,2,4,128,32,256,256,256,256,2,0.53,2.64,178.98,8.14,0.08184099999999998
4,2,4,128,64,256,256,256,256,1,0.66,2.64,143.73,6.54,0.102195
4,2,4,128,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.11519000000000004
4,2,4,128,96,256,256,256,256,1,0.66,2.64,143.73,6.54,0.08744900000000001
4,2,4,128,96,256,256,256,256,2,0.65,2.64,145.94,6.64,0.07290300000000002
4,2,4,128,128,256,256,256,256,1,0.73,2.64,129.95,5.91,0.07412899999999996
4,2,4,128,128,256,256,256,256,2,0.73,2.64,129.95,5.91,0.07512900000000002
4,2,4,128,196,256,256,256,256,1,0.71,2.64,133.61,6.08,0.08648799999999998
4,2,4,128,196,256,256,256,256,2,0.71,2.64,133.61,6.08,0.08553600000000003
4,2,4,128,256,256,256,256,256,1,0.71,2.64,133.61,6.08,0.07175999999999999
4,2,4,128,256,256,256,256,256,2,0.7,2.64,135.52,6.16,0.078396
4,2,4,196,16,256,256,256,256,1,0.52,2.64,182.42,8.3,0.09168799999999998
4,2,4,196,16,256,256,256,256,2,0.52,2.64,182.42,8.3,0.07753699999999994
4,2,4,196,32,256,256,256,256,1,0.5,2.64,189.72,8.63,0.08562399999999996
4,2,4,196,32,256,256,256,256,2,0.52,2.64,182.42,8.3,0.10041299999999997
4,2,4,196,64,256,256,256,256,1,0.66,2.64,143.73,6.54,0.08089600000000004
4,2,4,196,64,256,256,256,256,2,0.67,2.64,141.58,6.44,0.115547
4,2,4,196,96,256,256,256,256,1,0.65,2.64,145.94,6.64,0.07416800000000001
4,2,4,196,96,256,256,256,256,2,0.65,2.64,145.94,6.64,0.09163899999999994
4,2,4,196,128,256,256,256,256,1,0.71,2.64,133.61,6.08,0.08527799999999999
4,2,4,196,128,256,256,256,256,2,0.72,2.64,131.75,5.99,0.100148
4,2,4,196,196,256,256,256,256,1,0.72,2.64,131.75,5.99,0.09499700000000003
4,2,4,196,196,256,256,256,256,2,0.72,2.64,131.75,5.99,0.09393500000000002
4,2,4,196,256,256,256,256,256,1,0.73,2.64,129.95,5.91,0.08469399999999999
4,2,4,196,256,256,256,256,256,2,0.71,2.64,133.61,6.08,0.093252
4,2,4,256,16,256,256,256,256,1,0.54,2.64,175.67,7.99,0.09381399999999998
4,2,4,256,16,256,256,256,256,2,0.53,2.64,178.98,8.14,0.09168899999999999
4,2,4,256,32,256,256,256,256,1,0.5,2.64,189.72,8.63,0.07734299999999998
4,2,4,256,32,256,256,256,256,2,0.5,2.64,189.72,8.63,0.08662300000000005
4,2,4,256,64,256,256,256,256,1,0.65,2.64,145.94,6.64,0.08575899999999999
4,2,4,256,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.07321300000000001
4,2,4,256,96,256,256,256,256,1,0.66,2.64,143.73,6.54,0.08415199999999999
4,2,4,256,96,256,256,256,256,2,0.65,2.64,145.94,6.64,0.08223699999999998
4,2,4,256,128,256,256,256,256,1,0.7,2.64,135.52,6.16,0.07943700000000001
4,2,4,256,128,256,256,256,256,2,0.71,2.64,133.61,6.08,0.084802
4,2,4,256,196,256,256,256,256,1,0.72,2.64,131.75,5.99,0.09317199999999999
4,2,4,256,196,256,256,256,256,2,0.71,2.64,133.61,6.08,0.07488900000000002
4,2,4,256,256,256,256,256,256,1,0.76,2.64,124.82,5.68,0.14362699999999995
4,2,4,256,256,256,256,256,256,2,0.71,2.64,133.61,6.08,0.07798600000000001
4,2,8,16,16,256,256,256,256,1,0.9,2.64,105.4,4.8,0.109227
4,2,8,16,16,256,256,256,256,2,0.9,2.64,105.4,4.8,0.09080499999999997
4,2,8,16,32,256,256,256,256,1,0.88,2.64,107.8,4.9,0.38721800000000006
4,2,8,16,32,256,256,256,256,2,0.6,2.64,158.1,7.19,0.10157300000000001
4,2,8,16,64,256,256,256,256,1,0.59,2.64,160.78,7.31,0.074065
4,2,8,16,64,256,256,256,256,2,0.59,2.64,160.78,7.31,0.1004
4,2,8,16,96,256,256,256,256,1,0.52,2.64,182.42,8.3,0.09783000000000001
4,2,8,16,96,256,256,256,256,2,0.53,2.64,178.98,8.14,0.08344099999999997
4,2,8,16,128,256,256,256,256,1,0.55,2.64,172.47,7.84,0.107562
4,2,8,16,128,256,256,256,256,2,0.54,2.64,175.67,7.99,0.086367
4,2,8,16,196,256,256,256,256,1,0.49,2.64,193.59,8.8,0.09937999999999995
4,2,8,16,196,256,256,256,256,2,0.48,2.64,197.63,8.99,0.09797099999999997
4,2,8,16,256,256,256,256,256,1,0.49,2.64,193.59,8.8,0.10115900000000001
4,2,8,16,256,256,256,256,256,2,0.48,2.64,197.63,8.99,0.09736500000000001
4,2,8,32,16,256,256,256,256,1,0.58,2.64,163.55,7.44,0.09037400000000001
4,2,8,32,16,256,256,256,256,2,0.9,2.64,105.4,4.8,0.408806
4,2,8,32,32,256,256,256,256,1,0.58,2.64,163.55,7.44,0.08859
4,2,8,32,32,256,256,256,256,2,0.59,2.64,160.78,7.31,0.08291399999999996
4,2,8,32,64,256,256,256,256,1,0.55,2.64,172.47,7.84,0.11021299999999999
4,2,8,32,64,256,256,256,256,2,0.54,2.64,175.67,7.99,0.103937
4,2,8,32,96,256,256,256,256,1,0.48,2.64,197.63,8.99,0.07888600000000001
4,2,8,32,96,256,256,256,256,2,0.49,2.64,193.59,8.8,0.095025
4,2,8,32,128,256,256,256,256,1,0.51,2.64,186.0,8.46,0.09209400000000002
4,2,8,32,128,256,256,256,256,2,0.5,2.64,189.72,8.63,0.09841700000000003
4,2,8,32,196,256,256,256,256,1,0.48,2.64,197.63,8.99,0.10437800000000001
4,2,8,32,196,256,256,256,256,2,0.48,2.64,197.63,8.99,0.10715200000000001
4,2,8,32,256,256,256,256,256,1,0.47,2.64,201.83,9.18,0.10456
4,2,8,32,256,256,256,256,256,2,0.47,2.64,201.83,9.18,0.09431199999999998
4,2,8,64,16,256,256,256,256,1,0.6,2.64,158.1,7.19,0.115064
4,2,8,64,16,256,256,256,256,2,0.6,2.64,158.1,7.19,0.117147
4,2,8,64,32,256,256,256,256,1,0.56,2.64,169.39,7.7,0.10578699999999996
4,2,8,64,32,256,256,256,256,2,0.54,2.64,175.67,7.99,0.10753099999999999
4,2,8,64,64,256,256,256,256,1,0.5,2.64,189.72,8.63,0.106188
4,2,8,64,64,256,256,256,256,2,0.49,2.64,193.59,8.8,0.08760300000000001
4,2,8,64,96,256,256,256,256,1,0.48,2.64,197.63,8.99,0.091971
4,2,8,64,96,256,256,256,256,2,0.48,2.64,197.63,8.99,0.088353
4,2,8,64,128,256,256,256,256,1,0.61,2.64,155.51,7.07,0.10408899999999999
4,2,8,64,128,256,256,256,256,2,0.61,2.64,155.51,7.07,0.09540000000000001
4,2,8,64,196,256,256,256,256,1,0.67,2.64,141.58,6.44,0.11231899999999999
4,2,8,64,196,256,256,256,256,2,0.66,2.64,143.73,6.54,0.104953
4,2,8,64,256,256,256,256,256,1,0.67,2.64,141.58,6.44,0.09892400000000003
4,2,8,64,256,256,256,256,256,2,0.67,2.64,141.58,6.44,0.097496
4,2,8,96,16,256,256,256,256,1,0.56,2.64,169.39,7.7,0.128285
4,2,8,96,16,256,256,256,256,2,0.56,2.64,169.39,7.7,0.11030699999999999
4,2,8,96,32,256,256,256,256,1,0.48,2.64,197.63,8.99,0.100507
4,2,8,96,32,256,256,256,256,2,0.49,2.64,193.59,8.8,0.09169799999999999
4,2,8,96,64,256,256,256,256,1,0.5,2.64,189.72,8.63,0.110001
4,2,8,96,64,256,256,256,256,2,0.49,2.64,193.59,8.8,0.10084199999999997
4,2,8,96,96,256,256,256,256,1,0.56,2.64,169.39,7.7,0.104736
4,2,8,96,96,256,256,256,256,2,0.55,2.64,172.47,7.84,0.102378
4,2,8,96,128,256,256,256,256,1,0.66,2.64,143.73,6.54,0.11195499999999999
4,2,8,96,128,256,256,256,256,2,0.67,2.64,141.58,6.44,0.13410299999999997
4,2,8,96,196,256,256,256,256,1,0.68,2.64,139.5,6.35,0.10318499999999999
4,2,8,96,196,256,256,256,256,2,0.67,2.64,141.58,6.44,0.105791
4,2,8,96,256,256,256,256,256,1,0.67,2.64,141.58,6.44,0.100655
4,2,8,96,256,256,256,256,256,2,0.66,2.64,143.73,6.54,0.084894
4,2,8,128,16,256,256,256,256,1,0.53,2.64,178.98,8.14,0.08638799999999999
4,2,8,128,16,256,256,256,256,2,0.53,2.64,178.98,8.14,0.115158
4,2,8,128,32,256,256,256,256,1,0.51,2.64,186.0,8.46,0.11040299999999997
4,2,8,128,32,256,256,256,256,2,0.51,2.64,186.0,8.46,0.102789
4,2,8,128,64,256,256,256,256,1,0.65,2.64,145.94,6.64,0.13522399999999998
4,2,8,128,64,256,256,256,256,2,0.63,2.64,150.57,6.85,0.10588800000000002
4,2,8,128,96,256,256,256,256,1,0.64,2.64,148.22,6.74,0.083064
4,2,8,128,96,256,256,256,256,2,0.64,2.64,148.22,6.74,0.09431699999999996
4,2,8,128,128,256,256,256,256,1,0.8,2.64,118.58,5.39,0.16381599999999996
4,2,8,128,128,256,256,256,256,2,0.72,2.64,131.75,5.99,0.089556
4,2,8,128,196,256,256,256,256,1,0.73,2.64,129.95,5.91,0.09145700000000001
4,2,8,128,196,256,256,256,256,2,0.75,2.64,126.48,5.75,0.084126
4,2,8,128,256,256,256,256,256,1,0.73,2.64,129.95,5.91,0.08504099999999999
4,2,8,128,256,256,256,256,256,2,0.73,2.64,129.95,5.91,0.094682
4,2,8,196,16,256,256,256,256,1,0.45,2.64,210.8,9.59,0.09234999999999999
4,2,8,196,16,256,256,256,256,2,0.45,2.64,210.8,9.59,0.09183000000000001
4,2,8,196,32,256,256,256,256,1,0.47,2.64,201.83,9.18,0.093588
4,2,8,196,32,256,256,256,256,2,0.48,2.64,197.63,8.99,0.09204799999999998
4,2,8,196,64,256,256,256,256,1,0.66,2.64,143.73,6.54,0.08936399999999999
4,2,8,196,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.09171399999999999
4,2,8,196,96,256,256,256,256,1,0.68,2.64,139.5,6.35,0.104813
4,2,8,196,96,256,256,256,256,2,0.67,2.64,141.58,6.44,0.08594499999999997
4,2,8,196,128,256,256,256,256,1,0.75,2.64,126.48,5.75,0.10832499999999998
4,2,8,196,128,256,256,256,256,2,0.76,2.64,124.82,5.68,0.096237
4,2,8,196,196,256,256,256,256,1,0.77,2.64,123.2,5.6,0.11184299999999998
4,2,8,196,196,256,256,256,256,2,0.76,2.64,124.82,5.68,0.086628
4,2,8,196,256,256,256,256,256,1,0.76,2.64,124.82,5.68,0.09380599999999999
4,2,8,196,256,256,256,256,256,2,0.76,2.64,124.82,5.68,0.098026
4,2,8,256,16,256,256,256,256,1,0.45,2.64,210.8,9.59,0.098292
4,2,8,256,16,256,256,256,256,2,0.45,2.64,210.8,9.59,0.092622
4,2,8,256,32,256,256,256,256,1,0.48,2.64,197.63,8.99,0.10880099999999993
4,2,8,256,32,256,256,256,256,2,0.48,2.64,197.63,8.99,0.104681
4,2,8,256,64,256,256,256,256,1,0.67,2.64,141.58,6.44,0.092347
4,2,8,256,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.09985400000000001
4,2,8,256,96,256,256,256,256,1,0.67,2.64,141.58,6.44,0.10087499999999999
4,2,8,256,96,256,256,256,256,2,0.68,2.64,139.5,6.35,0.07889999999999998
4,2,8,256,128,256,256,256,256,1,0.78,2.64,121.62,5.53,0.08765000000000003
4,2,8,256,128,256,256,256,256,2,0.79,2.64,120.08,5.46,0.087318
4,2,8,256,196,256,256,256,256,1,0.77,2.64,123.2,5.6,0.09363800000000001
4,2,8,256,196,256,256,256,256,2,0.76,2.64,124.82,5.68,0.093905
4,2,8,256,256,256,256,256,256,1,0.76,2.64,124.82,5.68,0.094503
4,2,8,256,256,256,256,256,256,2,0.76,2.64,124.82,5.68,0.107135
4,2,16,16,16,256,256,256,256,1,1.54,2.64,61.6,2.8,0.6814999999999999
4,2,16,16,16,256,256,256,256,2,1.54,2.64,61.6,2.8,0.09188700000000001
4,2,16,16,32,256,256,256,256,1,0.93,2.64,102.0,4.64,0.089631
4,2,16,16,32,256,256,256,256,2,0.93,2.64,102.0,4.64,0.44192000000000004
4,2,16,16,64,256,256,256,256,1,0.66,2.64,143.73,6.54,0.122171
4,2,16,16,64,256,256,256,256,2,0.63,2.64,150.57,6.85,0.10002599999999999
4,2,16,16,96,256,256,256,256,1,0.53,2.64,178.98,8.14,0.094734
4,2,16,16,96,256,256,256,256,2,0.53,2.64,178.98,8.14,0.09524399999999997
4,2,16,16,128,256,256,256,256,1,0.63,2.64,150.57,6.85,0.11822500000000001
4,2,16,16,128,256,256,256,256,2,0.63,2.64,150.57,6.85,0.092755
4,2,16,16,196,256,256,256,256,1,0.49,2.64,193.59,8.8,0.11953699999999999
4,2,16,16,196,256,256,256,256,2,0.49,2.64,193.59,8.8,0.13151099999999996
4,2,16,16,256,256,256,256,256,1,0.49,2.64,193.59,8.8,0.12175100000000003
4,2,16,16,256,256,256,256,256,2,0.51,2.64,186.0,8.46,0.09009
4,2,16,32,16,256,256,256,256,1,0.92,2.64,103.11,4.69,0.103823
4,2,16,32,16,256,256,256,256,2,0.92,2.64,103.11,4.69,0.09198199999999998
4,2,16,32,32,256,256,256,256,1,0.59,2.64,160.78,7.31,0.09888700000000002
4,2,16,32,32,256,256,256,256,2,0.58,2.64,163.55,7.44,0.112538
4,2,16,32,64,256,256,256,256,1,0.54,2.64,175.67,7.99,0.131756
4,2,16,32,64,256,256,256,256,2,0.52,2.64,182.42,8.3,0.094667
4,2,16,32,96,256,256,256,256,1,0.47,2.64,201.83,9.18,0.10286099999999995
4,2,16,32,96,256,256,256,256,2,0.47,2.64,201.83,9.18,0.111608
4,2,16,32,128,256,256,256,256,1,0.53,2.64,178.98,8.14,0.10706100000000002
4,2,16,32,128,256,256,256,256,2,0.52,2.64,182.42,8.3,0.116633
4,2,16,32,196,256,256,256,256,1,0.49,2.64,193.59,8.8,0.11773700000000001
4,2,16,32,196,256,256,256,256,2,0.49,2.64,193.59,8.8,0.11064299999999998
4,2,16,32,256,256,256,256,256,1,0.49,2.64,193.59,8.8,0.11031499999999998
4,2,16,32,256,256,256,256,256,2,0.49,2.64,193.59,8.8,0.112393
4,2,16,64,16,256,256,256,256,1,0.63,2.64,150.57,6.85,0.10548000000000002
4,2,16,64,16,256,256,256,256,2,0.63,2.64,150.57,6.85,0.105177
4,2,16,64,32,256,256,256,256,1,0.53,2.64,178.98,8.14,0.105987
4,2,16,64,32,256,256,256,256,2,0.53,2.64,178.98,8.14,0.10490400000000001
4,2,16,64,64,256,256,256,256,1,0.5,2.64,189.72,8.63,0.10911799999999998
4,2,16,64,64,256,256,256,256,2,0.49,2.64,193.59,8.8,0.10755999999999999
4,2,16,64,96,256,256,256,256,1,0.48,2.64,197.63,8.99,0.10970100000000002
4,2,16,64,96,256,256,256,256,2,0.48,2.64,197.63,8.99,0.110353
4,2,16,64,128,256,256,256,256,1,0.6,2.64,158.1,7.19,0.107947
4,2,16,64,128,256,256,256,256,2,0.59,2.64,160.78,7.31,0.09428600000000001
4,2,16,64,196,256,256,256,256,1,0.69,2.64,137.48,6.25,0.147757
4,2,16,64,196,256,256,256,256,2,0.69,2.64,137.48,6.25,0.12240400000000001
4,2,16,64,256,256,256,256,256,1,0.69,2.64,137.48,6.25,0.10341299999999996
4,2,16,64,256,256,256,256,256,2,0.69,2.64,137.48,6.25,0.10165200000000002
4,2,16,96,16,256,256,256,256,1,0.54,2.64,175.67,7.99,0.16395600000000002
4,2,16,96,16,256,256,256,256,2,0.54,2.64,175.67,7.99,0.17079899999999998
4,2,16,96,32,256,256,256,256,1,0.5,2.64,189.72,8.63,0.13084
4,2,16,96,32,256,256,256,256,2,0.53,2.64,178.98,8.14,0.164113
4,2,16,96,64,256,256,256,256,1,0.48,2.64,197.63,8.99,0.11878
4,2,16,96,64,256,256,256,256,2,0.47,2.64,201.83,9.18,0.10698399999999997
4,2,16,96,96,256,256,256,256,1,0.52,2.64,182.42,8.3,0.136981
4,2,16,96,96,256,256,256,256,2,0.51,2.64,186.0,8.46,0.12980300000000003
4,2,16,96,128,256,256,256,256,1,0.66,2.64,143.73,6.54,0.12375200000000001
4,2,16,96,128,256,256,256,256,2,0.66,2.64,143.73,6.54,0.12816600000000003
4,2,16,96,196,256,256,256,256,1,0.79,2.64,120.08,5.46,0.10381699999999996
4,2,16,96,196,256,256,256,256,2,0.8,2.64,118.58,5.39,0.099647
4,2,16,96,256,256,256,256,256,1,0.81,2.64,117.11,5.33,0.129132
4,2,16,96,256,256,256,256,256,2,0.79,2.64,120.08,5.46,0.11249500000000003
4,2,16,128,16,256,256,256,256,1,0.64,2.64,148.22,6.74,0.10326500000000001
4,2,16,128,16,256,256,256,256,2,0.64,2.64,148.22,6.74,0.10044099999999999
4,2,16,128,32,256,256,256,256,1,0.5,2.64,189.72,8.63,0.110538
4,2,16,128,32,256,256,256,256,2,0.54,2.64,175.67,7.99,0.14578400000000002
4,2,16,128,64,256,256,256,256,1,0.6,2.64,158.1,7.19,0.142382
4,2,16,128,64,256,256,256,256,2,0.6,2.64,158.1,7.19,0.11874799999999999
4,2,16,128,96,256,256,256,256,1,0.68,2.64,139.5,6.35,0.154317
4,2,16,128,96,256,256,256,256,2,0.68,2.64,139.5,6.35,0.102343
4,2,16,128,128,256,256,256,256,1,0.73,2.64,129.95,5.91,0.13122999999999999
4,2,16,128,128,256,256,256,256,2,0.73,2.64,129.95,5.91,0.127239
4,2,16,128,196,256,256,256,256,1,0.78,2.64,121.62,5.53,0.105939
4,2,16,128,196,256,256,256,256,2,0.77,2.64,123.2,5.6,0.10795600000000001
4,2,16,128,256,256,256,256,256,1,0.81,2.64,117.11,5.33,0.18114099999999997
4,2,16,128,256,256,256,256,256,2,0.81,2.64,117.11,5.33,0.090309
4,2,16,196,16,256,256,256,256,1,0.53,2.64,178.98,8.14,0.10905
4,2,16,196,16,256,256,256,256,2,0.53,2.64,178.98,8.14,0.162189
4,2,16,196,32,256,256,256,256,1,0.48,2.64,197.63,8.99,0.109947
4,2,16,196,32,256,256,256,256,2,0.48,2.64,197.63,8.99,0.102813
4,2,16,196,64,256,256,256,256,1,0.67,2.64,141.58,6.44,0.120426
4,2,16,196,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.098109
4,2,16,196,96,256,256,256,256,1,0.79,2.64,120.08,5.46,0.10195999999999995
4,2,16,196,96,256,256,256,256,2,0.79,2.64,120.08,5.46,0.09687099999999998
4,2,16,196,128,256,256,256,256,1,0.77,2.64,123.2,5.6,0.10997
4,2,16,196,128,256,256,256,256,2,0.76,2.64,124.82,5.68,0.10763400000000001
4,2,16,196,196,256,256,256,256,1,0.83,2.64,114.29,5.2,0.10720900000000001
4,2,16,196,196,256,256,256,256,2,0.83,2.64,114.29,5.2,0.100989
4,2,16,196,256,256,256,256,256,1,0.83,2.64,114.29,5.2,0.09616899999999996
4,2,16,196,256,256,256,256,256,2,0.83,2.64,114.29,5.2,0.10204099999999998
4,2,16,256,16,256,256,256,256,1,0.53,2.64,178.98,8.14,0.10781600000000001
4,2,16,256,16,256,256,256,256,2,0.53,2.64,178.98,8.14,0.09780499999999998
4,2,16,256,32,256,256,256,256,1,0.47,2.64,201.83,9.18,0.102144
4,2,16,256,32,256,256,256,256,2,0.48,2.64,197.63,8.99,0.108486
4,2,16,256,64,256,256,256,256,1,0.67,2.64,141.58,6.44,0.1326
4,2,16,256,64,256,256,256,256,2,0.66,2.64,143.73,6.54,0.12920700000000002
4,2,16,256,96,256,256,256,256,1,0.8,2.64,118.58,5.39,0.105042
4,2,16,256,96,256,256,256,256,2,0.8,2.64,118.58,5.39,0.116726
4,2,16,256,128,256,256,256,256,1,0.76,2.64,124.82,5.68,0.10858699999999999
4,2,16,256,128,256,256,256,256,2,0.79,2.64,120.08,5.46,0.131286
4,2,16,256,196,256,256,256,256,1,0.83,2.64,114.29,5.2,0.10519299999999997
4,2,16,256,196,256,256,256,256,2,0.84,2.64,112.93,5.14,0.102821
4,2,16,256,256,256,256,256,256,1,0.83,2.64,114.29,5.2,0.10392599999999999
4,2,16,256,256,256,256,256,256,2,0.84,2.64,112.93,5.14,0.102153
4,2,32,16,16,256,256,256,256,1,1.14,2.64,83.21,3.79,0.148965
4,2,32,16,16,256,256,256,256,2,1.79,2.64,53.0,2.41,0.173558
4,2,32,16,32,256,256,256,256,1,0.73,2.64,129.95,5.91,0.155572
4,2,32,16,32,256,256,256,256,2,1.08,2.64,87.84,4.0,0.13797499999999996
4,2,32,16,64,256,256,256,256,1,0.72,2.64,131.75,5.99,0.14684999999999998
4,2,32,16,64,256,256,256,256,2,0.74,2.64,128.19,5.83,0.17710399999999998
4,2,32,16,96,256,256,256,256,1,0.68,2.64,139.5,6.35,0.128587
4,2,32,16,96,256,256,256,256,2,0.68,2.64,139.5,6.35,0.12744399999999997
4,2,32,16,128,256,256,256,256,1,0.67,2.64,141.58,6.44,0.208328
4,2,32,16,128,256,256,256,256,2,0.66,2.64,143.73,6.54,0.14663500000000002
4,2,32,16,196,256,256,256,256,1,0.65,2.64,145.94,6.64,0.24948700000000001
4,2,32,16,196,256,256,256,256,2,0.63,2.64,150.57,6.85,0.130733
4,2,32,16,256,256,256,256,256,1,0.65,2.64,145.94,6.64,0.157318
4,2,32,16,256,256,256,256,256,2,0.65,2.64,145.94,6.64,0.247698
4,2,32,32,16,256,256,256,256,1,1.1,2.64,86.24,3.92,0.18492499999999995
4,2,32,32,16,256,256,256,256,2,1.04,2.64,91.21,4.15,0.121564
4,2,32,32,32,256,256,256,256,1,0.69,2.64,137.48,6.25,0.140795
4,2,32,32,32,256,256,256,256,2,0.71,2.64,133.61,6.08,0.19769200000000003
4,2,32,32,64,256,256,256,256,1,0.62,2.64,153.0,6.96,0.16132900000000003
4,2,32,32,64,256,256,256,256,2,0.62,2.64,153.0,6.96,0.157695
4,2,32,32,96,256,256,256,256,1,0.58,2.64,163.55,7.44,0.172344
4,2,32,32,96,256,256,256,256,2,0.59,2.64,160.78,7.31,0.171791
4,2,32,32,128,256,256,256,256,1,0.58,2.64,163.55,7.44,0.159858
4,2,32,32,128,256,256,256,256,2,0.58,2.64,163.55,7.44,0.15863299999999997
4,2,32,32,196,256,256,256,256,1,0.61,2.64,155.51,7.07,0.194689
