2,32,32,32,32,1,0.01,2.11,2.38,0.11
2,32,32,32,64,1,0.01,2.17,4.76,0.22
2,32,32,64,32,1,0.01,2.17,4.76,0.22
2,32,32,64,64,1,0.01,2.24,9.52,0.44
2,32,64,32,32,1,0.01,2.23,4.76,0.22
2,32,64,32,64,1
2,32,64,64,32,1
2,32,64,64,64,1
