num_ranks,space_order,time_tile_size,wf_x_width,wf_y_width,time,x_size,y_size,z_size,repeat_num,elapsed_time,oi,gflopss,gpointss,haloupdate0
8,2,4,32,32,256,512,512,512,1,4.02,2.67,188.78,8.59,0.9573910000000003
8,2,4,32,32,256,512,512,512,2,3.9,2.67,194.59,8.85,0.7859189999999999
8,2,4,32,32,256,512,512,512,3,3.77,2.67,201.3,9.15,0.6953540000000002
8,2,4,32,64,256,512,512,512,1,3.64,2.67,208.48,9.48,0.6962449999999999
8,2,4,32,64,256,512,512,512,2,3.72,2.67,204.0,9.28,0.8629249999999999
8,2,4,32,64,256,512,512,512,3,3.62,2.67,209.64,9.53,0.526615
8,2,4,64,32,256,512,512,512,1,3.74,2.67,202.91,9.23,0.6847369999999998
8,2,4,64,32,256,512,512,512,2,3.67,2.67,206.78,9.4,0.5500520000000001
8,2,4,64,32,256,512,512,512,3,3.66,2.67,207.35,9.43,0.915183
8,2,4,64,64,256,512,512,512,1,3.5,2.67,216.82,9.86,0.372476
8,2,4,64,64,256,512,512,512,2,3.38,2.67,224.52,10.21,0.3592530000000001
8,2,4,64,64,256,512,512,512,3,3.44,2.67,220.61,10.03,0.9640180000000002
8,2,4,64,96,256,512,512,512,1,2.93,2.67,259.0,11.78,0.5744439999999998
8,2,4,64,96,256,512,512,512,2,3.14,2.67,241.68,10.99,0.7309430000000002
8,2,4,64,96,256,512,512,512,3,3.27,2.67,232.07,10.55,0.885818
8,2,4,96,64,256,512,512,512,1,3.02,2.67,251.29,11.43,0.6306689999999998
8,2,4,96,64,256,512,512,512,2,3.01,2.67,252.12,11.46,0.597044
8,2,4,96,64,256,512,512,512,3,3.08,2.67,246.39,11.2,0.6790020000000001
8,2,4,96,96,256,512,512,512,1,3.02,2.67,251.29,11.43,0.7572770000000001
8,2,4,96,96,256,512,512,512,2,2.9,2.67,261.68,11.9,0.5782750000000002
8,2,4,96,96,256,512,512,512,3,3.03,2.67,250.46,11.39,0.841547
8,2,8,32,32,256,512,512,512,1,3.72,2.67,204.0,9.28,0.5445330000000002
8,2,8,32,32,256,512,512,512,2,3.7,2.67,205.1,9.33,0.3227089999999999
8,2,8,32,32,256,512,512,512,3,3.79,2.67,200.23,9.11,0.316407
8,2,8,32,64,256,512,512,512,1,3.54,2.67,214.37,9.75,0.406864
8,2,8,32,64,256,512,512,512,2,4.17,2.67,181.99,8.28,1.0753180000000002
8,2,8,32,64,256,512,512,512,3,3.99,2.67,190.2,8.65,1.3228479999999996
8,2,8,64,32,256,512,512,512,1,4.11,2.67,184.64,8.4,0.31936500000000007
8,2,8,64,32,256,512,512,512,2,3.9,2.67,194.59,8.85,1.095677
8,2,8,64,32,256,512,512,512,3,4.17,2.67,181.99,8.28,0.8728460000000001
8,2,8,64,64,256,512,512,512,1,3.5,2.67,216.82,9.86,0.7187
8,2,8,64,64,256,512,512,512,2,3.54,2.67,214.37,9.75,0.5917100000000001
8,2,8,64,64,256,512,512,512,3,3.6,2.67,210.8,9.59,0.7108730000000001
8,2,8,64,96,256,512,512,512,1,3.37,2.67,225.19,10.24,1.002385
8,2,8,64,96,256,512,512,512,2,3.34,2.67,227.21,10.33,0.8903240000000002
8,2,8,64,96,256,512,512,512,3,3.15,2.67,240.92,10.96,0.644206
8,2,8,96,64,256,512,512,512,1,3.14,2.67,241.68,10.99,0.348897
8,2,8,96,64,256,512,512,512,2,3.18,2.67,238.64,10.85,0.4446199999999999
